sample_uid,split,temperature,temperature_folder,sample_id,tx_path,rx_path,tx_path_rel_to_bbdd_parent,rx_path_rel_to_bbdd_parent,model,y_true,y_pred,error,abs_error
68__000969,train,68.0,68,969,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000969.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000969.bin,BBDD/68/iq_tx_000969.bin,BBDD/68/iq_rx_000969.bin,OLS_torch,68.0,60.99739857896287,-7.002601421037127,7.002601421037127
68__000970,train,68.0,68,970,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000970.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000970.bin,BBDD/68/iq_tx_000970.bin,BBDD/68/iq_rx_000970.bin,OLS_torch,68.0,60.18243554450406,-7.8175644554959405,7.8175644554959405
68__000971,train,68.0,68,971,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000971.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000971.bin,BBDD/68/iq_tx_000971.bin,BBDD/68/iq_rx_000971.bin,OLS_torch,68.0,59.13594701283589,-8.864052987164108,8.864052987164108
68__000972,train,68.0,68,972,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000972.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000972.bin,BBDD/68/iq_tx_000972.bin,BBDD/68/iq_rx_000972.bin,OLS_torch,68.0,58.43814518105964,-9.561854818940361,9.561854818940361
68__000973,train,68.0,68,973,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000973.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000973.bin,BBDD/68/iq_tx_000973.bin,BBDD/68/iq_rx_000973.bin,OLS_torch,68.0,59.89755075262652,-8.102449247373478,8.102449247373478
68__000975,train,68.0,68,975,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000975.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000975.bin,BBDD/68/iq_tx_000975.bin,BBDD/68/iq_rx_000975.bin,OLS_torch,68.0,61.374705820051865,-6.625294179948135,6.625294179948135
68__000977,train,68.0,68,977,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000977.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000977.bin,BBDD/68/iq_tx_000977.bin,BBDD/68/iq_rx_000977.bin,OLS_torch,68.0,58.70930467364644,-9.290695326353557,9.290695326353557
68__000978,train,68.0,68,978,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000978.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000978.bin,BBDD/68/iq_tx_000978.bin,BBDD/68/iq_rx_000978.bin,OLS_torch,68.0,59.9945056068418,-8.005494393158202,8.005494393158202
68__000979,train,68.0,68,979,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000979.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000979.bin,BBDD/68/iq_tx_000979.bin,BBDD/68/iq_rx_000979.bin,OLS_torch,68.0,57.47534517528941,-10.524654824710588,10.524654824710588
68__000980,train,68.0,68,980,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000980.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000980.bin,BBDD/68/iq_tx_000980.bin,BBDD/68/iq_rx_000980.bin,OLS_torch,68.0,57.64566747588043,-10.35433252411957,10.35433252411957
68__000982,train,68.0,68,982,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000982.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000982.bin,BBDD/68/iq_tx_000982.bin,BBDD/68/iq_rx_000982.bin,OLS_torch,68.0,56.98859667835956,-11.011403321640437,11.011403321640437
68__000984,train,68.0,68,984,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000984.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000984.bin,BBDD/68/iq_tx_000984.bin,BBDD/68/iq_rx_000984.bin,OLS_torch,68.0,56.16042282826041,-11.839577171739592,11.839577171739592
68__000985,train,68.0,68,985,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000985.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000985.bin,BBDD/68/iq_tx_000985.bin,BBDD/68/iq_rx_000985.bin,OLS_torch,68.0,55.205402605069075,-12.794597394930925,12.794597394930925
68__000987,train,68.0,68,987,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000987.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000987.bin,BBDD/68/iq_tx_000987.bin,BBDD/68/iq_rx_000987.bin,OLS_torch,68.0,54.98377306444058,-13.016226935559423,13.016226935559423
68__000988,train,68.0,68,988,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000988.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000988.bin,BBDD/68/iq_tx_000988.bin,BBDD/68/iq_rx_000988.bin,OLS_torch,68.0,51.19015544235088,-16.80984455764912,16.80984455764912
68__000990,train,68.0,68,990,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000990.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000990.bin,BBDD/68/iq_tx_000990.bin,BBDD/68/iq_rx_000990.bin,OLS_torch,68.0,56.25002393714948,-11.749976062850521,11.749976062850521
68__000991,train,68.0,68,991,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000991.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000991.bin,BBDD/68/iq_tx_000991.bin,BBDD/68/iq_rx_000991.bin,OLS_torch,68.0,60.07866572341006,-7.921334276589938,7.921334276589938
68__000992,train,68.0,68,992,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000992.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000992.bin,BBDD/68/iq_tx_000992.bin,BBDD/68/iq_rx_000992.bin,OLS_torch,68.0,60.52601954293594,-7.473980457064059,7.473980457064059
68__000993,train,68.0,68,993,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000993.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000993.bin,BBDD/68/iq_tx_000993.bin,BBDD/68/iq_rx_000993.bin,OLS_torch,68.0,58.81217580003835,-9.187824199961653,9.187824199961653
68__000994,train,68.0,68,994,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000994.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000994.bin,BBDD/68/iq_tx_000994.bin,BBDD/68/iq_rx_000994.bin,OLS_torch,68.0,60.747563369319984,-7.252436630680016,7.252436630680016
68__000995,train,68.0,68,995,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000995.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000995.bin,BBDD/68/iq_tx_000995.bin,BBDD/68/iq_rx_000995.bin,OLS_torch,68.0,60.765381715596604,-7.234618284403396,7.234618284403396
68__000998,train,68.0,68,998,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000998.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000998.bin,BBDD/68/iq_tx_000998.bin,BBDD/68/iq_rx_000998.bin,OLS_torch,68.0,62.95039549298585,-5.049604507014152,5.049604507014152
68__000999,train,68.0,68,999,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_000999.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_000999.bin,BBDD/68/iq_tx_000999.bin,BBDD/68/iq_rx_000999.bin,OLS_torch,68.0,65.29444698740244,-2.705553012597562,2.705553012597562
68__001004,train,68.0,68,1004,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001004.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001004.bin,BBDD/68/iq_tx_001004.bin,BBDD/68/iq_rx_001004.bin,OLS_torch,68.0,63.22086749230868,-4.7791325076913225,4.7791325076913225
68__001005,train,68.0,68,1005,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001005.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001005.bin,BBDD/68/iq_tx_001005.bin,BBDD/68/iq_rx_001005.bin,OLS_torch,68.0,60.94205358763469,-7.057946412365311,7.057946412365311
68__001006,train,68.0,68,1006,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001006.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001006.bin,BBDD/68/iq_tx_001006.bin,BBDD/68/iq_rx_001006.bin,OLS_torch,68.0,60.68069101784886,-7.319308982151142,7.319308982151142
68__001007,train,68.0,68,1007,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001007.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001007.bin,BBDD/68/iq_tx_001007.bin,BBDD/68/iq_rx_001007.bin,OLS_torch,68.0,58.19969933058055,-9.80030066941945,9.80030066941945
68__001008,train,68.0,68,1008,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001008.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001008.bin,BBDD/68/iq_tx_001008.bin,BBDD/68/iq_rx_001008.bin,OLS_torch,68.0,58.23773239172283,-9.76226760827717,9.76226760827717
68__001010,train,68.0,68,1010,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001010.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001010.bin,BBDD/68/iq_tx_001010.bin,BBDD/68/iq_rx_001010.bin,OLS_torch,68.0,59.41718627662591,-8.582813723374088,8.582813723374088
68__001011,train,68.0,68,1011,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001011.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001011.bin,BBDD/68/iq_tx_001011.bin,BBDD/68/iq_rx_001011.bin,OLS_torch,68.0,57.73708662387781,-10.262913376122192,10.262913376122192
68__001012,train,68.0,68,1012,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001012.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001012.bin,BBDD/68/iq_tx_001012.bin,BBDD/68/iq_rx_001012.bin,OLS_torch,68.0,63.353857781947525,-4.646142218052475,4.646142218052475
68__001013,train,68.0,68,1013,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001013.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001013.bin,BBDD/68/iq_tx_001013.bin,BBDD/68/iq_rx_001013.bin,OLS_torch,68.0,57.70940601481697,-10.29059398518303,10.29059398518303
68__001014,train,68.0,68,1014,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001014.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001014.bin,BBDD/68/iq_tx_001014.bin,BBDD/68/iq_rx_001014.bin,OLS_torch,68.0,59.23951285747943,-8.760487142520567,8.760487142520567
68__001015,train,68.0,68,1015,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001015.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001015.bin,BBDD/68/iq_tx_001015.bin,BBDD/68/iq_rx_001015.bin,OLS_torch,68.0,52.40896734051061,-15.591032659489393,15.591032659489393
68__001016,train,68.0,68,1016,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001016.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001016.bin,BBDD/68/iq_tx_001016.bin,BBDD/68/iq_rx_001016.bin,OLS_torch,68.0,59.71107310300654,-8.288926896993459,8.288926896993459
68__001017,train,68.0,68,1017,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001017.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001017.bin,BBDD/68/iq_tx_001017.bin,BBDD/68/iq_rx_001017.bin,OLS_torch,68.0,57.831553686709334,-10.168446313290666,10.168446313290666
68__001018,train,68.0,68,1018,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001018.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001018.bin,BBDD/68/iq_tx_001018.bin,BBDD/68/iq_rx_001018.bin,OLS_torch,68.0,58.106703177737344,-9.893296822262656,9.893296822262656
68__001019,train,68.0,68,1019,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001019.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001019.bin,BBDD/68/iq_tx_001019.bin,BBDD/68/iq_rx_001019.bin,OLS_torch,68.0,53.66482958738966,-14.335170412610339,14.335170412610339
68__001021,train,68.0,68,1021,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001021.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001021.bin,BBDD/68/iq_tx_001021.bin,BBDD/68/iq_rx_001021.bin,OLS_torch,68.0,59.12179247941062,-8.878207520589378,8.878207520589378
68__001022,train,68.0,68,1022,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001022.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001022.bin,BBDD/68/iq_tx_001022.bin,BBDD/68/iq_rx_001022.bin,OLS_torch,68.0,55.82813044484627,-12.171869555153727,12.171869555153727
68__001023,train,68.0,68,1023,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001023.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001023.bin,BBDD/68/iq_tx_001023.bin,BBDD/68/iq_rx_001023.bin,OLS_torch,68.0,60.24653990091637,-7.753460099083632,7.753460099083632
68__001024,train,68.0,68,1024,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001024.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001024.bin,BBDD/68/iq_tx_001024.bin,BBDD/68/iq_rx_001024.bin,OLS_torch,68.0,58.97665914632951,-9.02334085367049,9.02334085367049
68__001025,train,68.0,68,1025,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001025.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001025.bin,BBDD/68/iq_tx_001025.bin,BBDD/68/iq_rx_001025.bin,OLS_torch,68.0,59.58318059450879,-8.41681940549121,8.41681940549121
68__001027,train,68.0,68,1027,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001027.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001027.bin,BBDD/68/iq_tx_001027.bin,BBDD/68/iq_rx_001027.bin,OLS_torch,68.0,54.50052496372547,-13.499475036274532,13.499475036274532
68__001029,train,68.0,68,1029,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001029.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001029.bin,BBDD/68/iq_tx_001029.bin,BBDD/68/iq_rx_001029.bin,OLS_torch,68.0,58.46433731729073,-9.535662682709273,9.535662682709273
68__001030,train,68.0,68,1030,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001030.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001030.bin,BBDD/68/iq_tx_001030.bin,BBDD/68/iq_rx_001030.bin,OLS_torch,68.0,56.23669679527842,-11.76330320472158,11.76330320472158
68__001031,train,68.0,68,1031,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001031.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001031.bin,BBDD/68/iq_tx_001031.bin,BBDD/68/iq_rx_001031.bin,OLS_torch,68.0,58.90845444401842,-9.091545555981583,9.091545555981583
68__001032,train,68.0,68,1032,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001032.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001032.bin,BBDD/68/iq_tx_001032.bin,BBDD/68/iq_rx_001032.bin,OLS_torch,68.0,58.30300918843768,-9.696990811562323,9.696990811562323
68__001033,train,68.0,68,1033,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001033.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001033.bin,BBDD/68/iq_tx_001033.bin,BBDD/68/iq_rx_001033.bin,OLS_torch,68.0,58.47120553412533,-9.528794465874668,9.528794465874668
68__001035,train,68.0,68,1035,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001035.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001035.bin,BBDD/68/iq_tx_001035.bin,BBDD/68/iq_rx_001035.bin,OLS_torch,68.0,59.957391974374616,-8.042608025625384,8.042608025625384
68__001037,train,68.0,68,1037,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001037.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001037.bin,BBDD/68/iq_tx_001037.bin,BBDD/68/iq_rx_001037.bin,OLS_torch,68.0,57.87562350739243,-10.124376492607567,10.124376492607567
68__001038,train,68.0,68,1038,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001038.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001038.bin,BBDD/68/iq_tx_001038.bin,BBDD/68/iq_rx_001038.bin,OLS_torch,68.0,60.36563100812435,-7.634368991875647,7.634368991875647
68__001040,train,68.0,68,1040,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001040.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001040.bin,BBDD/68/iq_tx_001040.bin,BBDD/68/iq_rx_001040.bin,OLS_torch,68.0,57.64130770348,-10.358692296519997,10.358692296519997
68__001041,train,68.0,68,1041,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001041.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001041.bin,BBDD/68/iq_tx_001041.bin,BBDD/68/iq_rx_001041.bin,OLS_torch,68.0,59.80467970058172,-8.195320299418277,8.195320299418277
68__001042,train,68.0,68,1042,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001042.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001042.bin,BBDD/68/iq_tx_001042.bin,BBDD/68/iq_rx_001042.bin,OLS_torch,68.0,62.29122845813177,-5.708771541868231,5.708771541868231
68__001043,train,68.0,68,1043,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001043.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001043.bin,BBDD/68/iq_tx_001043.bin,BBDD/68/iq_rx_001043.bin,OLS_torch,68.0,59.221014394515535,-8.778985605484465,8.778985605484465
68__001044,train,68.0,68,1044,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001044.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001044.bin,BBDD/68/iq_tx_001044.bin,BBDD/68/iq_rx_001044.bin,OLS_torch,68.0,58.53233323713928,-9.467666762860723,9.467666762860723
68__001045,train,68.0,68,1045,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001045.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001045.bin,BBDD/68/iq_tx_001045.bin,BBDD/68/iq_rx_001045.bin,OLS_torch,68.0,60.30664224371005,-7.693357756289949,7.693357756289949
68__001046,train,68.0,68,1046,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001046.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001046.bin,BBDD/68/iq_tx_001046.bin,BBDD/68/iq_rx_001046.bin,OLS_torch,68.0,56.52697848519485,-11.473021514805147,11.473021514805147
68__001047,train,68.0,68,1047,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001047.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001047.bin,BBDD/68/iq_tx_001047.bin,BBDD/68/iq_rx_001047.bin,OLS_torch,68.0,64.6965120410753,-3.3034879589247055,3.3034879589247055
68__001048,train,68.0,68,1048,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001048.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001048.bin,BBDD/68/iq_tx_001048.bin,BBDD/68/iq_rx_001048.bin,OLS_torch,68.0,62.00460882564175,-5.995391174358247,5.995391174358247
68__001050,train,68.0,68,1050,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001050.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001050.bin,BBDD/68/iq_tx_001050.bin,BBDD/68/iq_rx_001050.bin,OLS_torch,68.0,61.71776375902915,-6.282236240970853,6.282236240970853
68__001051,train,68.0,68,1051,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001051.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001051.bin,BBDD/68/iq_tx_001051.bin,BBDD/68/iq_rx_001051.bin,OLS_torch,68.0,57.94977966850163,-10.050220331498373,10.050220331498373
68__001052,train,68.0,68,1052,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001052.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001052.bin,BBDD/68/iq_tx_001052.bin,BBDD/68/iq_rx_001052.bin,OLS_torch,68.0,59.030848970154,-8.969151029846003,8.969151029846003
68__001053,train,68.0,68,1053,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001053.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001053.bin,BBDD/68/iq_tx_001053.bin,BBDD/68/iq_rx_001053.bin,OLS_torch,68.0,61.8103582467964,-6.1896417532036025,6.1896417532036025
68__001055,train,68.0,68,1055,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001055.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001055.bin,BBDD/68/iq_tx_001055.bin,BBDD/68/iq_rx_001055.bin,OLS_torch,68.0,56.75116551183798,-11.248834488162018,11.248834488162018
68__001057,train,68.0,68,1057,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001057.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001057.bin,BBDD/68/iq_tx_001057.bin,BBDD/68/iq_rx_001057.bin,OLS_torch,68.0,61.09297815982919,-6.907021840170813,6.907021840170813
68__001058,train,68.0,68,1058,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001058.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001058.bin,BBDD/68/iq_tx_001058.bin,BBDD/68/iq_rx_001058.bin,OLS_torch,68.0,56.71008746308435,-11.28991253691565,11.28991253691565
68__001059,train,68.0,68,1059,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001059.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001059.bin,BBDD/68/iq_tx_001059.bin,BBDD/68/iq_rx_001059.bin,OLS_torch,68.0,52.70701489979745,-15.29298510020255,15.29298510020255
68__001061,train,68.0,68,1061,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001061.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001061.bin,BBDD/68/iq_tx_001061.bin,BBDD/68/iq_rx_001061.bin,OLS_torch,68.0,57.13712714763839,-10.862872852361612,10.862872852361612
68__001062,train,68.0,68,1062,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001062.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001062.bin,BBDD/68/iq_tx_001062.bin,BBDD/68/iq_rx_001062.bin,OLS_torch,68.0,56.38878470732376,-11.611215292676242,11.611215292676242
68__001064,train,68.0,68,1064,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001064.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001064.bin,BBDD/68/iq_tx_001064.bin,BBDD/68/iq_rx_001064.bin,OLS_torch,68.0,56.422446096798396,-11.577553903201604,11.577553903201604
68__001066,train,68.0,68,1066,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001066.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001066.bin,BBDD/68/iq_tx_001066.bin,BBDD/68/iq_rx_001066.bin,OLS_torch,68.0,56.193070212740935,-11.806929787259065,11.806929787259065
68__001068,train,68.0,68,1068,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001068.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001068.bin,BBDD/68/iq_tx_001068.bin,BBDD/68/iq_rx_001068.bin,OLS_torch,68.0,56.570198066394234,-11.429801933605766,11.429801933605766
68__001069,train,68.0,68,1069,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001069.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001069.bin,BBDD/68/iq_tx_001069.bin,BBDD/68/iq_rx_001069.bin,OLS_torch,68.0,58.70928364254274,-9.290716357457264,9.290716357457264
68__001070,train,68.0,68,1070,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001070.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001070.bin,BBDD/68/iq_tx_001070.bin,BBDD/68/iq_rx_001070.bin,OLS_torch,68.0,56.51220225345139,-11.487797746548608,11.487797746548608
68__001071,train,68.0,68,1071,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001071.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001071.bin,BBDD/68/iq_tx_001071.bin,BBDD/68/iq_rx_001071.bin,OLS_torch,68.0,57.98859704177278,-10.011402958227222,10.011402958227222
68__001072,train,68.0,68,1072,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001072.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001072.bin,BBDD/68/iq_tx_001072.bin,BBDD/68/iq_rx_001072.bin,OLS_torch,68.0,57.56217306797374,-10.437826932026262,10.437826932026262
68__001073,train,68.0,68,1073,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001073.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001073.bin,BBDD/68/iq_tx_001073.bin,BBDD/68/iq_rx_001073.bin,OLS_torch,68.0,56.872141472855155,-11.127858527144845,11.127858527144845
68__001075,train,68.0,68,1075,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001075.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001075.bin,BBDD/68/iq_tx_001075.bin,BBDD/68/iq_rx_001075.bin,OLS_torch,68.0,60.433526847141025,-7.5664731528589755,7.5664731528589755
68__001078,train,68.0,68,1078,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001078.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001078.bin,BBDD/68/iq_tx_001078.bin,BBDD/68/iq_rx_001078.bin,OLS_torch,68.0,62.19432825027609,-5.805671749723913,5.805671749723913
68__001079,train,68.0,68,1079,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001079.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001079.bin,BBDD/68/iq_tx_001079.bin,BBDD/68/iq_rx_001079.bin,OLS_torch,68.0,57.32543570377641,-10.674564296223593,10.674564296223593
68__001081,train,68.0,68,1081,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001081.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001081.bin,BBDD/68/iq_tx_001081.bin,BBDD/68/iq_rx_001081.bin,OLS_torch,68.0,57.35285751395887,-10.647142486041133,10.647142486041133
68__001082,train,68.0,68,1082,/home/hugo/Escritorio/ISAC/BBDD/68/iq_tx_001082.bin,/home/hugo/Escritorio/ISAC/BBDD/68/iq_rx_001082.bin,BBDD/68/iq_tx_001082.bin,BBDD/68/iq_rx_001082.bin,OLS_torch,68.0,58.3157599566593,-9.6842400433407,9.6842400433407
